Cisplatin	Vandetanib	ABCCs
Alprostadil	Vandetanib	ABCCs
Dinoprostone	Vandetanib	ABCCs
Sildenafil	Vandetanib	ABCCs
Mercaptopurine	Vandetanib	ABCCs
Adefovir Dipivoxil	Vandetanib	ABCCs
Sulfinpyrazone	Vandetanib	ABCCs
Atorvastatin	Vandetanib	ABCCs
Glutathione	Vandetanib	ABCCs
Fluorouracil	Vandetanib	ABCCs
Zidovudine	Vandetanib	ABCCs
Bumetanide	Vandetanib	ABCCs
Dactinomycin	Vandetanib	ABCCs
Sulfinpyrazone	Vandetanib	ABCCs
Cisplatin	Vandetanib	ABCCs
Conjugated Estrogens	Vandetanib	ABCCs
Conjugated Estrogens	Vandetanib	ABCCs
Adenosine triphosphate	Vandetanib	ABCCs
Gliclazide	Vandetanib	ABCCs
Gliquidone	Vandetanib	ABCCs
Cytarabine	Vandetanib	ABCCs
Daunorubicin	Vandetanib	ABCCs
Gemcitabine	Vandetanib	ABCCs
Methotrexate	Vandetanib	ABCCs
Sildenafil	Vandetanib	ABCCs
Pitavastatin	Vandetanib	ABCCs
Levetiracetam	Vandetanib	ABCCs
Sparfloxacin	Vandetanib	ABCCs
Eluxadoline	Vandetanib	ABCCs
Conjugated Estrogens	Vandetanib	ABCCs
Furosemide	Vandetanib	ABCCs
Carboplatin	Vandetanib	ABCCs
Ivermectin	Vandetanib	ABCCs
Cholic Acid	Vandetanib	ABCCs
Conjugated Estrogens	Vandetanib	ABCCs
Carbamazepine	Vandetanib	ABCCs
Ofloxacin	Vandetanib	ABCCs
Adenosine triphosphate	Vandetanib	ABCCs
Meloxicam	Vandetanib	ABCCs
Cefazolin	Vandetanib	ABCCs
Tioguanine	Vandetanib	ABCCs
Ketoprofen	Vandetanib	ABCCs
Ursodeoxycholic acid	Vandetanib	ABCCs
Sulfinpyrazone	Vandetanib	ABCCs
Sorafenib	Vandetanib	ABCCs
Adefovir Dipivoxil	Vandetanib	ABCCs
Glutathione	Vandetanib	ABCCs
Rofecoxib	Vandetanib	ABCCs
Methotrexate	Vandetanib	ABCCs
Rosuvastatin	Vandetanib	ABCCs
Leucovorin	Vandetanib	ABCCs
Sulfinpyrazone	Vandetanib	ABCCs
Glutathione	Vandetanib	ABCCs
Cisplatin	Vandetanib	ABCCs
Indomethacin	Vandetanib	ABCCs
Vincristine	Vandetanib	ABCCs
Cyclosporine	Vandetanib	ABCCs
Cholic Acid	Vandetanib	ABCCs
Methotrexate	Vandetanib	ABCCs
Metyrapone	Vandetanib	ABCCs
Doxorubicin	Vandetanib	ABCCs
Conjugated Estrogens	Vandetanib	ABCCs
Fluorouracil	Vandetanib	ABCCs
Lamivudine	Vandetanib	ABCCs
Conjugated Estrogens	Vandetanib	ABCCs
Clotrimazole	Vandetanib	ABCCs
Etoposide	Vandetanib	ABCCs
Nifedipine	Vandetanib	ABCCs
Cisplatin	Verapamil	ABCCs
Cisplatin	Daunorubicin	ABCCs
Alprostadil	Verapamil	ABCCs
Alprostadil	Daunorubicin	ABCCs
Dinoprostone	Verapamil	ABCCs
Dinoprostone	Daunorubicin	ABCCs
Sildenafil	Verapamil	ABCCs
Sildenafil	Daunorubicin	ABCCs
Mercaptopurine	Verapamil	ABCCs
Mercaptopurine	Daunorubicin	ABCCs
Adefovir Dipivoxil	Verapamil	ABCCs
Adefovir Dipivoxil	Daunorubicin	ABCCs
Sulfinpyrazone	Verapamil	ABCCs
Sulfinpyrazone	Daunorubicin	ABCCs
Atorvastatin	Verapamil	ABCCs
Atorvastatin	Daunorubicin	ABCCs
Glutathione	Verapamil	ABCCs
Glutathione	Daunorubicin	ABCCs
Fluorouracil	Verapamil	ABCCs
Fluorouracil	Daunorubicin	ABCCs
Zidovudine	Verapamil	ABCCs
Zidovudine	Daunorubicin	ABCCs
Bumetanide	Verapamil	ABCCs
Bumetanide	Daunorubicin	ABCCs
